Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,BidMW,ACI99,ACP,CreditConsumed,ShadowPricePerMWH,BidPricePerMWH
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,124879324,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,21.4,,,,0.10338699999999999,0.02
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,124879612,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,0.0,25.0,,,,0.1301741,0.068
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,124879608,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,0.0,25.0,,,,0.1301741,0.068
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,124879310,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,15.0,,,,0.1301741,0.068
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,124879743,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,01/01/2022,01/31/2022,PeakWE,No,0.0,4.8,,,,5.875084333333328,2.5817460317460315
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,124879425,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,4.8,,,,5.875084333333329,2.5817460317460323
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,124879689,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,01/01/2022,01/31/2022,PeakWE,No,0.0,4.8,,,,5.875084333333327,2.581746031746031
FREC_2_CCU+HB_NORTH,Freestone2,491,124879968,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,01/01/2022,01/31/2022,Off-peak,No,0.0,106.5,,,,0.22267309999999996,0.05400000000000001
FREC_1_CCU+HB_NORTH,Freestone1,491,124879745,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,01/01/2022,01/31/2022,PeakWE,No,0.0,71.0,,,,0.23184749999999998,0.054000000000000006
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,124879670,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,01/01/2022,01/31/2022,PeakWE,No,0.0,4.9,,,,6.083415666666671,2.583333333333334
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,124879372,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,4.9,,,,6.083415666666667,2.5833333333333335
DDPEC_ST1+HB_HOUSTON,Deer Park,290,124879602,125156209.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,33.3,33.3,,,,0.09498324999999998,0.16083333333333333
DDPEC_GT4+HB_HOUSTON,Deer Park,202,124879596,125156203.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,25.0,25.0,,,,0.09498324999999998,0.1608333333333333
DDPEC_GT3+HB_HOUSTON,Deer Park,190,124879275,125174882.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,8.3,8.3,,,,0.09498324999999998,0.1608333333333333
DDPEC_GT2+HB_HOUSTON,Deer Park,202,124879592,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,0.0,25.0,,,,0.09498324999999998,0.16083333333333333
DDPEC_GT1+HB_HOUSTON,Deer Park,190,124879261,125174868.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,8.3,8.3,,,,0.09498325,0.16083333333333333
CHE_LYD2+HB_HOUSTON,Channel138,182.7,124879245,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,28.5,,,,0.12894440000000001,0.03
CHE_LYD+HB_HOUSTON,Channel138,146.5,124879242,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,23.2,,,,0.12894440000000001,0.030000000000000006
CHEDPW_GT2+HB_HOUSTON,Channel345,406,124879586,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,0.0,21.5,,,,0.13318899999999997,0.10333333333333335
CCEC_ST1+HB_SOUTH,Corpus Christi,196,124879633,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,01/01/2022,01/31/2022,PeakWE,No,0.0,15.0,,,,2.6376024,1.12
CCEC_ST1+HB_SOUTH,Corpus Christi,196,124879990,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,2.0,-13.1793,-1.0772,,0.4762216666666667,-1.3708333333333336
CCEC_GT2+HB_SOUTH,Corpus Christi,207,124880010,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,01/01/2022,01/31/2022,PeakWE,No,0.0,2.0,-14.0695,,,0.4762216666666667,-1.3708333333333336
CCEC_GT2+HB_SOUTH,Corpus Christi,207,124879830,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,01/01/2022,01/31/2022,Off-peak,No,0.0,4.8,,,,2.649023666666667,1.1333333333333333
CCEC_GT1+HB_SOUTH,Corpus Christi,207,124879333,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,13.5,,,,2.649023666666667,1.1333333333333335
CCEC_GT1+HB_SOUTH,Corpus Christi,207,124879980,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,3.5,-13.1793,-1.0772,,0.4762216666666668,-1.3708333333333336
CAL_PUN2+HB_HOUSTON,Pasadena1,70,124879807,125156414.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,01/01/2022,01/31/2022,Off-peak,No,1.0,1.0,,,,0.018157,0.01
CAL_PUN1+HB_HOUSTON,Pasadena1,180,124879239,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,1.0,,,,0.018157,0.01
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,124879804,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,01/01/2022,01/31/2022,Off-peak,No,0.0,32.5,,,,1.0303573953488372,0.46790697674418613
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,124879555,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,0.0,4.7,,,,1.0178846363636367,0.4581818181818181
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,124879194,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,4.7,,,,1.0178846363636365,0.45818181818181825
BTE_PUN2+HB_HOUSTON,Baytown,225,124879182,125174789.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,14.3,14.3,,,,0.04730535714285714,0.18857142857142858
BTE_PUN1+HB_HOUSTON,Baytown,285,124879176,125174783.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,14.3,14.3,,,,0.04730535714285713,0.1885714285714286
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,124879485,125156092.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,01/01/2022,01/31/2022,PeakWD,No,8.4,8.4,,,,0.35744589999999987,0.33249999999999996
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,124879752,125156359.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,01/01/2022,01/31/2022,PeakWE,No,15.0,15.0,,,,0.3574458999999998,0.33249999999999996
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,124879476,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,01/01/2022,01/31/2022,PeakWD,No,0.0,10.2,,,,0.3751386000000001,0.3325
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,124879498,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,15.9,,,,0.5092343846153847,0.2053846153846154
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,124879507,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,15.9,,,,0.5092343846153848,0.2053846153846154
DDPEC_GT6+HB_HOUSTON,Deer Park,174,124879293,125174900.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,8.3,8.3,,,,0.09498325,0.16083333333333333
DDPEC_GT6+HB_HOUSTON,Deer Park,174,126203856,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,10.7,,,,0.13157069999999998,0.10700000000000001
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,126189565,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,02/01/2022,02/28/2022,PeakWD,No,0.0,15.9,,,,0.42210207692307694,0.20538461538461542
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,126189555,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,02/01/2022,02/28/2022,PeakWD,No,0.0,15.9,,,,0.42210207692307683,0.20538461538461542
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,126190054,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,02/01/2022,02/28/2022,Off-peak,No,0.0,51.0,,,,0.568541705882353,0.26411764705882357
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,126204026,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,02/01/2022,02/28/2022,PeakWD,No,0.0,15.0,,,,0.5378778235294118,0.26411764705882357
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,126189821,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,02/01/2022,02/28/2022,PeakWE,No,0.0,12.0,,,,0.5378778235294118,0.2641176470588235
BTE_PUN1+HB_HOUSTON,Baytown,285,126189571,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,78.8,,,,0.07681485714285714,0.07285714285714286
BTE_PUN2+HB_HOUSTON,Baytown,225,126189573,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,78.8,,,,0.07681485714285714,0.07285714285714286
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,126203765,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,4.7,,,,0.8584136666666664,0.6400000000000001
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,126189861,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,02/01/2022,02/28/2022,Off-peak,No,0.0,4.7,,,,0.8584136666666664,0.6400000000000001
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,126189622,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,4.9,,,,0.8974540909090908,0.6727272727272727
CAL_PUN1+HB_HOUSTON,Pasadena1,180,126189889,126518009.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,02/01/2022,02/28/2022,Off-peak,No,0.1,0.1,,,,0.03029533333333333,0.01
CAL_PUN2+HB_HOUSTON,Pasadena1,70,126189625,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,0.1,,,,0.03029533333333333,0.01
CCEC_GT1+HB_SOUTH,Corpus Christi,207,126189909,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,02/01/2022,02/28/2022,Off-peak,No,0.0,4.8,,,,3.215285916666667,1.866666666666667
CCEC_GT1+HB_SOUTH,Corpus Christi,207,126190086,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,02/01/2022,02/28/2022,PeakWE,No,0.0,2.0,-14.0695,,,1.052408,-0.8300000000000001
CCEC_GT2+HB_SOUTH,Corpus Christi,207,126190088,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,02/01/2022,02/28/2022,PeakWE,No,0.0,2.0,-14.0695,,,1.052408,-0.8300000000000001
CCEC_GT2+HB_SOUTH,Corpus Christi,207,126189678,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,02/01/2022,02/28/2022,PeakWE,No,0.0,13.5,,,,3.215285916666667,1.8666666666666665
CCEC_ST1+HB_SOUTH,Corpus Christi,196,126190068,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,02/01/2022,02/28/2022,PeakWD,No,0.0,5.0,-13.1793,,,1.052408,-0.83
CCEC_ST1+HB_SOUTH,Corpus Christi,196,126203897,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,02/01/2022,02/28/2022,PeakWD,No,0.0,15.0,,,,3.1975728000000005,1.8399999999999994
CHEDPW_GT2+HB_HOUSTON,Channel345,406,126203813,126502799.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,12.0,12.0,,,,0.0835205,0.1425
CHE_LYD+HB_HOUSTON,Channel138,146.5,126189627,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,34.8,,,,0.0730595,0.022500000000000003
CHE_LYD2+HB_HOUSTON,Channel138,182.7,126203812,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,42.8,,,,0.0730595,0.0225
DDPEC_GT1+HB_HOUSTON,Deer Park,190,126203827,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,10.7,,,,0.13157069999999998,0.10700000000000001
DDPEC_GT2+HB_HOUSTON,Deer Park,202,126203831,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,10.7,,,,0.13157069999999998,0.10700000000000001
DDPEC_GT3+HB_HOUSTON,Deer Park,190,126203840,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,10.7,,,,0.13157069999999998,0.10700000000000003
DDPEC_GT4+HB_HOUSTON,Deer Park,202,126203843,126502829.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.1,10.7,,,,0.13157069999999998,0.10700000000000003
DDPEC_ST1+HB_HOUSTON,Deer Park,290,126203858,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,14.3,,,,0.13157069999999998,0.10700000000000001
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,126203903,126502889.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,02/01/2022,02/28/2022,PeakWD,No,4.9,4.9,,,,6.341821666666662,4.941666666666666
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,126190107,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,02/01/2022,02/28/2022,Off-peak,No,0.0,12.5,-2.7017,,,2.282491333333333,-0.11666666666666672
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,126189972,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,02/01/2022,02/28/2022,Off-peak,No,0.0,4.9,,,,6.341821666666668,4.941555555555556
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,126190098,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,02/01/2022,02/28/2022,PeakWD,No,0.0,14.5,-23.2356,,,2.282491333333333,-0.25555555555555565
FREC_1_CCU+HB_NORTH,Freestone1,491,126204013,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,02/01/2022,02/28/2022,PeakWD,No,0.0,42.6,,,,0.21435600000000005,0.054000000000000006
FREC_2_CCU+HB_NORTH,Freestone2,491,126204019,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,02/01/2022,02/28/2022,PeakWD,No,0.0,42.6,,,,0.21185599999999996,0.05400000000000001
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,126189986,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,02/01/2022,02/28/2022,Off-peak,No,0.0,4.8,,,,6.2829589999999955,4.942063492063491
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,126203987,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,02/01/2022,02/28/2022,PeakWD,No,0.0,4.8,,,,6.282958999999996,4.9420634920634905
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,126190045,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,02/01/2022,02/28/2022,Off-peak,No,0.0,4.8,,,,6.282958999999996,4.9420634920634905
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,126189655,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,25.0,,,,0.09375,0.06800000000000002
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,126203870,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,15.0,,,,0.09375,0.068
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,126189661,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,25.0,,,,0.09375,0.068
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,126203879,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,21.4,,,,0.1364245,0.02
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,126189667,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,21.4,,,,0.1364245,0.02
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,126203883,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,02/01/2022,02/28/2022,PeakWD,No,0.0,21.4,,,,0.1364245,0.02
TXCTY_ST+HB_HOUSTON,Texas City,131.5,126189671,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_02,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,02/01/2022,02/28/2022,PeakWE,No,0.0,28.2,,,,0.13642449999999998,0.02
DDPEC_GT6+HB_HOUSTON,Deer Park,174,127449142,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,03/01/2022,03/31/2022,PeakWD,No,0.0,10.7,,,,0.1674307,0.10700000000000001
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,127449376,127770238.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,STANDARD,GUADG_CCU2,HB_SOUTH,03/01/2022,03/31/2022,PeakWD,No,12.1,12.1,,,,0.17708809999999994,0.25533333333333336
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,127449373,127770235.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,STANDARD,GUADG_CCU1,HB_SOUTH,03/01/2022,03/31/2022,PeakWD,No,12.1,12.1,,,,0.1770881,0.2553333333333333
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,127449860,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,03/01/2022,03/31/2022,Off-peak,No,0.0,51.0,,,,1.7106473499999997,0.34600000000000003
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,127449334,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,03/01/2022,03/31/2022,PeakWD,No,0.0,10.9,,,,1.6814729499999999,0.346
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,127449354,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,03/01/2022,03/31/2022,PeakWD,No,0.0,7.6,,,,1.6814729500000003,0.34600000000000003
BTE_PUN1+HB_HOUSTON,Baytown,285,127449392,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,03/01/2022,03/31/2022,PeakWE,No,0.0,78.8,,,,0.0492248,0.038000000000000006
BTE_PUN2+HB_HOUSTON,Baytown,225,127449049,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,03/01/2022,03/31/2022,PeakWD,No,0.0,52.5,,,,0.0492248,0.03799999999999999
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,127449054,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,03/01/2022,03/31/2022,PeakWD,No,0.0,4.7,,,,1.322395384615384,0.5907692307692308
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,127449078,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,03/01/2022,03/31/2022,PeakWD,No,0.0,4.7,,,,1.322395384615384,0.5907692307692307
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,127449427,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,03/01/2022,03/31/2022,PeakWE,No,0.0,4.9,,,,1.3590875510204077,0.6171428571428573
CAL_PUN1+HB_HOUSTON,Pasadena1,180,127449100,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,03/01/2022,03/31/2022,PeakWD,No,0.0,1.0,,,,0.02580766666666667,0.01
CCEC_GT1+HB_SOUTH,Corpus Christi,207,127449706,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,03/01/2022,03/31/2022,Off-peak,No,0.0,4.8,,,,3.156344041666667,1.9500000000000002
CCEC_GT1+HB_SOUTH,Corpus Christi,207,127449878,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_03,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,03/01/2022,03/31/2022,Off-peak,No,0.0,2.0,-26.5192,,,1.42174,0.46666666666666656
