Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,BidMW,ACI99,ACP,CreditConsumed,ShadowPricePerMWH,BidPricePerMWH
DDPEC_GT1+HB_HOUSTON,Deer Park,190,121218817,121445535.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,4.9,8.3,,,,0.18600000000000003,0.14833333333333334
DDPEC_GT2+HB_HOUSTON,Deer Park,202,121218834,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,8.3,,,,0.18600000000000003,0.14833333333333334
DDPEC_GT3+HB_HOUSTON,Deer Park,190,121218840,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,8.3,,,,0.18600000000000003,0.14833333333333334
DDPEC_GT4+HB_HOUSTON,Deer Park,202,121218852,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,8.3,,,,0.18600000000000003,0.14833333333333334
DDPEC_ST1+HB_HOUSTON,Deer Park,290,121218870,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,11.1,,,,0.18600000000000003,0.14833333333333334
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,121210350,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,10/01/2021,10/31/2021,Off-peak,No,0.0,7.0,,,,5.8456077037037035,1.3185185185185184
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,121210360,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,10/01/2021,10/31/2021,Off-peak,No,0.0,4.9,,,,5.543098333333333,1.2666666666666666
FREC_1_CCU+HB_NORTH,Freestone1,491,121210430,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,10/01/2021,10/31/2021,Off-peak,No,0.0,106.5,,,,0.18781370000000003,0.054000000000000006
FREC_2_CCU+HB_NORTH,Freestone2,491,121210433,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,10/01/2021,10/31/2021,Off-peak,No,0.0,106.5,,,,0.1995652,0.054000000000000006
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,121210384,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,10/01/2021,10/31/2021,Off-peak,No,0.0,4.8,,,,5.293849666666667,1.2666666666666666
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,121210393,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,10/01/2021,10/31/2021,Off-peak,No,0.0,4.8,,,,5.293849666666667,1.2666666666666666
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,121210425,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,10/01/2021,10/31/2021,Off-peak,No,0.0,4.8,,,,5.293849666666667,1.2666666666666666
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,121210310,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,10/01/2021,10/31/2021,Off-peak,No,0.0,37.5,,,,0.04491983333333333,0.0825
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,121210312,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,10/01/2021,10/31/2021,Off-peak,No,0.0,37.5,,,,0.04491983333333333,0.0825
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,121210314,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,10/01/2021,10/31/2021,Off-peak,No,0.0,37.5,,,,0.04491983333333333,0.0825
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,121218893,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,21.4,,,,0.108223,0.02
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,121218894,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,21.4,,,,0.108223,0.02
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,121218897,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,21.4,,,,0.108223,0.02
TXCTY_ST+HB_HOUSTON,Texas City,131.5,121218899,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,28.2,,,,0.108223,0.02
TXCTY_ST+HB_HOUSTON,Texas City,131.5,122167155,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,28.2,,,,0.2403695,0.02
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,122167153,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,21.4,,,,0.2403695,0.02
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,122167151,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,21.4,,,,0.2403695,0.02
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,122167149,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,21.4,,,,0.2403695,0.02
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,122167146,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,25.0,,,,0.051622999999999995,0.03375
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,122167144,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,25.0,,,,0.051622999999999995,0.03375
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,122167140,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,25.0,,,,0.051622999999999995,0.03375
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,122167268,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,4.8,,,,3.5895473333333334,1.8
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,122167249,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,4.8,,,,3.5895473333333334,1.8
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,122167232,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,4.8,,,,3.5895473333333334,1.8
FREC_2_CCU+HB_NORTH,Freestone2,491,122167284,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,71.0,,,,0.2147927,0.054000000000000006
FREC_1_CCU+HB_NORTH,Freestone1,491,122167279,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,71.0,,,,0.1942066,0.054000000000000006
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,122167215,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,4.9,,,,4.072819333333333,1.8
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,122167189,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,4.9,,,,4.072819333333333,1.8
DDPEC_ST1+HB_HOUSTON,Deer Park,290,122167136,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,33.3,,,,0.278096,0.14833333333333334
DDPEC_GT4+HB_HOUSTON,Deer Park,202,122167130,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,25.0,,,,0.278096,0.14833333333333334
DDPEC_GT3+HB_HOUSTON,Deer Park,190,122167127,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,25.0,,,,0.278096,0.14833333333333334
DDPEC_GT2+HB_HOUSTON,Deer Park,202,122167124,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,25.0,,,,0.278096,0.14833333333333334
DDPEC_GT1+HB_HOUSTON,Deer Park,190,122167123,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,25.0,,,,0.278096,0.14833333333333334
CHE_LYD2+HB_HOUSTON,Channel138,182.7,122167112,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,42.8,,,,0.21100020000000003,0.03
CHE_LYD+HB_HOUSTON,Channel138,146.5,122167110,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,34.8,,,,0.21100020000000003,0.03
CHEDPW_GT2+HB_HOUSTON,Channel345,406,122167118,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,15.4,,,,0.22767645,0.2015
CCEC_ST1+HB_SOUTH,Corpus Christi,196,122167167,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,15.0,,,,2.631896333333333,0.9600000000000001
CCEC_GT2+HB_SOUTH,Corpus Christi,207,122167165,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,13.5,,,,2.631896333333333,0.9600000000000001
CCEC_GT1+HB_SOUTH,Corpus Christi,207,122167160,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,13.5,,,,2.631896333333333,0.9600000000000001
CAL_PUN2+HB_HOUSTON,Pasadena1,70,122167108,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,26.7,,,,0.04428033333333333,0.013333333333333334
CAL_PUN1+HB_HOUSTON,Pasadena1,180,122167106,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,14.7,,,,0.04428033333333333,0.013333333333333334
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,122167096,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,8.9,,,,1.323171636363636,0.6018181818181818
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,122167094,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,6.4,,,,1.287345857142857,0.5521428571428572
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,122167075,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,6.4,,,,1.287345857142857,0.5521428571428572
BTE_PUN2+HB_HOUSTON,Baytown,225,122167072,122501810.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,22.5,22.5,,,,0.0769405,0.13285714285714287
BTE_PUN1+HB_HOUSTON,Baytown,285,122167061,122501799.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,22.5,22.5,,,,0.0769405,0.13285714285714287
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,122167291,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,28.0,,,,0.5713717777777778,0.40944444444444444
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,122167286,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,40.0,,,,0.5889093846153846,0.7403846153846154
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,122167288,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,34.0,,,,0.6142965,0.40944444444444444
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,122167296,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,51.5,,,,0.8065820588235294,0.14588235294117646
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,122167298,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,51.5,,,,0.8065820588235294,0.14588235294117646
DDPEC_GT6+HB_HOUSTON,Deer Park,174,122167134,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,25.0,,,,0.278096,0.14833333333333334
TXCTY_ST+HB_HOUSTON,Texas City,131.5,123647314,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,28.2,,,,0.0933715,0.02
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,123647312,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,21.4,,,,0.0933715,0.02
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,123647311,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,21.4,,,,0.0933715,0.02
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,123647305,123850422.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,6.2,25.0,,,,0.06334730000000001,0.05500000000000001
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,123647304,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,25.0,,,,0.06334730000000001,0.05500000000000001
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,123647309,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,21.4,,,,0.0933715,0.02
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,123647299,123850416.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,6.2,25.0,,,,0.06334730000000001,0.05500000000000001
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,123647430,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.8,,,,4.254272666666667,2.0825396825396822
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,123647401,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.8,,,,4.254272666666667,2.0825396825396822
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,123647379,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.8,,,,4.254272666666667,2.0825396825396822
FREC_2_CCU+HB_NORTH,Freestone2,491,123647444,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,0.0,71.0,,,,0.2768874,0.054000000000000006
FREC_1_CCU+HB_NORTH,Freestone1,491,123647441,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,0.0,71.0,,,,0.2737656,0.054000000000000006
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,123647371,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.9,,,,4.727013,3.933333333333333
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,123647354,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.9,,,,4.727013,3.933333333333333
DDPEC_ST1+HB_HOUSTON,Deer Park,290,123647296,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,33.3,,,,0.11716,0.14833333333333334
DDPEC_GT4+HB_HOUSTON,Deer Park,202,123647290,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,25.0,,,,0.11716,0.14833333333333334
DDPEC_GT3+HB_HOUSTON,Deer Park,190,123647288,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,25.0,,,,0.11716,0.14833333333333334
DDPEC_GT2+HB_HOUSTON,Deer Park,202,123647285,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,25.0,,,,0.11716,0.14833333333333334
DDPEC_GT1+HB_HOUSTON,Deer Park,190,123647281,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,25.0,,,,0.11716,0.14833333333333334
CHE_LYD2+HB_HOUSTON,Channel138,182.7,123647275,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,42.8,,,,0.0806038,0.030000000000000006
CHE_LYD+HB_HOUSTON,Channel138,146.5,123647273,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,34.8,,,,0.0806038,0.030000000000000006
CHEDPW_GT2+HB_HOUSTON,Channel345,406,123647279,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,21.5,,,,0.09742408333333334,0.10333333333333333
CCEC_ST1+HB_SOUTH,Corpus Christi,196,123647329,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,15.0,,,,1.1902590000000002,1.072
CCEC_ST1+HB_SOUTH,Corpus Christi,196,123647730,,,XCALPP,OBL,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,2.0,-14.0695,,,-1.0243923333333333,-1.3916666666666666
CCEC_GT2+HB_SOUTH,Corpus Christi,207,123647724,123850841.0,,XCALPP,OBL,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,2.0,2.0,-14.0695,,,-1.0243923333333333,-1.3916666666666666
CCEC_GT2+HB_SOUTH,Corpus Christi,207,123647321,123850438.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,13.5,13.5,,,,1.2012870416666666,1.0866666666666667
CCEC_GT1+HB_SOUTH,Corpus Christi,207,123647317,123850434.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,13.5,13.5,,,,1.2012870416666666,1.0866666666666667
CCEC_GT1+HB_SOUTH,Corpus Christi,207,123647722,,,XCALPP,OBL,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,2.0,-14.0695,,,-1.0243923333333333,-1.3916666666666666
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,123647253,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,4.9,,,,1.2954733846153845,0.7442307692307693
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,123647243,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,4.7,,,,1.2517215714285714,0.7071428571428571
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,123647235,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,4.7,,,,1.2517215714285714,0.7071428571428571
BTE_PUN2+HB_HOUSTON,Baytown,225,123647221,123850338.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,78.8,78.8,,,,0.0352172,0.042
BTE_PUN1+HB_HOUSTON,Baytown,285,123647218,123850335.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,78.8,78.8,,,,0.0352172,0.042
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,123647471,123850588.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,7.0,7.0,,,,0.528970064516129,0.6138709677419355
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,123647450,123850567.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,10.9,10.9,,,,0.5345903225806451,0.6064516129032258
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,123647465,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,0.0,8.5,,,,0.6450471875,0.6184375
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,123647481,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,51.5,,,,0.28796099999999997,0.14588235294117646
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,123647487,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,51.5,,,,0.28796099999999997,0.14588235294117646
